1996-439,62,,Umag,439,umag,Umag,1996.08.12,1996,Outdoor,Clay
1996-421,63,Masters 1000,ATP Masters 1000 Canada,421,toronto,Toronto,1996.08.19,1996,Outdoor,Hard
1996-441,64,,Long Island,441,long-island,Long Island,1996.08.19,1996,Outdoor,Hard
1996-560,65,Grand Slam,US Open,560,us-open,New York,1996.08.26,1996,Outdoor,Hard
1996-773,66,,Bucharest,773,bucharest,Bucharest,1996.09.09,1996,Outdoor,Clay
1996-620,67,,Bournemouth,620,bournemouth,Bournemouth,1996.09.09,1996,Outdoor,Clay
1996-359,68,,Bogota,359,bogota,Bogota,1996.09.09,1996,Outdoor,Clay
1996-328,69,,Basel,328,basel,Basel,1996.09.23,1996,Indoor,Hard
1996-325,70,,Palermo,325,palermo,Palermo,1996.09.23,1996,Outdoor,Clay
1996-7309,71,,Lyon,7309,lyon,Lyon,1996.09.30,1996,Indoor,Carpet
1996-326,72,,Singapore,326,singapore,Singapore,1996.09.30,1996,Indoor,Carpet
1996-7306,73,,Marbella,7306,marbella,Marbella,1996.09.30,1996,Outdoor,Clay
1996-337,74,,Vienna,337,vienna,Vienna,1996.10.07,1996,Indoor,Carpet
1996-7307,75,,Beijing,7307,beijing,Beijing,1996.10.07,1996,Indoor,Carpet
1996-348,76,,Ostrava,348,ostrava,Ostrava,1996.10.14,1996,Indoor,Carpet
1996-327,77,,Toulouse,327,toulouse,Toulouse,1996.10.14,1996,Indoor,Hard
1996-330,78,,Tel Aviv,330,tel-aviv,Tel Aviv,1996.10.14,1996,Outdoor,Hard
1996-357,79,Masters 1000,ATP Masters 1000 Stuttgart,357,stuttgart,Stuttgart,1996.10.21,1996,Indoor,Carpet
1996-352,80,Masters 1000,ATP Masters 1000 Paris,352,paris,Paris,1996.10.28,1996,Indoor,Carpet
1996-438,81,,Moscow,438,moscow,Moscow,1996.11.04,1996,Indoor,Carpet
1996-429,82,,Stockholm,429,stockholm,Stockholm,1996.11.04,1996,Indoor,Hard
1996-505,83,,Santiago,505,santiago,Santiago,1996.11.04,1996,Outdoor,Clay
1996-602,84,ATP Finals,ATP Tour World Doubles Championship,602,atp-tour-world-doubles-championship,"Hartford, United States",1996.11.11,1996,Indoor,Carpet
1996-605,85,ATP Finals,ATP Tour World Championship,605,atp-tour-world-championship,,1996.11.19,1996,Indoor,Carpet
1996-604,86,,Grand Slam Cup,604,munich,"Munich, Germany",1996.12.03,1996,Indoor,Carpet
1997-451,1,,Doha,451,doha,Doha,1996.12.30,1997,Outdoor,Hard
1997-7308,2,,Adelaide,7308,adelaide,Adelaide,1996.12.30,1997,Outdoor,Hard
1997-301,3,,Auckland,301,auckland,Auckland,1997.01.06,1997,Outdoor,Hard
1997-338,4,,Sydney Outdoor,338,sydney,Sydney,1997.01.06,1997,Outdoor,Hard
1997-580,5,Grand Slam,Australian Open,580,australian-open,Melbourne,1997.01.13,1997,Outdoor,Hard
1997-7301,6,,Zagreb,7301,zagreb,Zagreb,1997.01.27,1997,Indoor,Carpet
1997-890,7,,Shanghai,890,shanghai,Shanghai,1997.01.27,1997,Indoor,Carpet
1997-495,8,,Dubai,495,dubai,Dubai,1997.02.10,1997,Outdoor,Hard
1997-496,9,,Marseille,496,marseille,Marseille,1997.02.10,1997,Indoor,Hard
1997-424,10,,San Jose,424,san-jose,San Jose,1997.02.10,1997,Indoor,Hard
1997-430,11,,Antwerp,430,antwerp,Antwerp,1997.02.17,1997,Indoor,Hard
1997-402,12,,Memphis,402,memphis,Memphis,1997.02.17,1997,Indoor,Hard
1997-408,13,,Milan,408,milan,Milan,1997.02.24,1997,Indoor,Carpet
1997-401,14,,Philadelphia,401,philadelphia,Philadelphia,1997.02.24,1997,Indoor,Hard
1997-407,15,,Rotterdam,407,rotterdam,Rotterdam,1997.03.03,1997,Indoor,Carpet
1997-433,16,,Scottsdale,433,scottsdale,Scottsdale,1997.03.03,1997,Outdoor,Hard
1997-404,17,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,Indian Wells,1997.03.10,1997,Outdoor,Hard
1997-481,18,,Copenhagen,481,copenhagen,Copenhagen,1997.03.10,1997,Indoor,Carpet
1997-403,19,Masters 1000,ATP Masters 1000 Miami,403,miami,Miami,1997.03.17,1997,Outdoor,Hard
1997-568,20,,St. Petersburg,568,st-petersburg,St. Petersburg,1997.03.17,1997,Indoor,Carpet
1997-360,21,,Casablanca,360,casablanca,Casablanca,1997.03.24,1997,Outdoor,Clay
1997-468,22,,Estoril,468,estoril,Estoril,1997.04.07,1997,Outdoor,Clay
1997-891,23,,Chennai,891,chennai,Chennai,1997.04.07,1997,Outdoor,Hard
1997-336,24,,Hong Kong,336,hong-kong,Hong Kong,1997.04.07,1997,Outdoor,Hard
1997-329,25,,Tokyo,329,tokyo,Tokyo,1997.04.14,1997,Outdoor,Hard
1997-425,26,,Barcelona,425,barcelona,Barcelona,1997.04.14,1997,Outdoor,Clay
1997-410,27,Masters 1000,ATP Masters 1000 Monte Carlo,410,monte-carlo,Monte Carlo,1997.04.21,1997,Outdoor,Clay
1997-717,28,,Orlando,717,orlando,Orlando,1997.04.21,1997,Outdoor,Clay
1997-308,29,,Munich,308,munich,Munich,1997.04.28,1997,Outdoor,Clay
1997-379,30,,Prague,379,prague,Prague,1997.04.28,1997,Outdoor,Clay
1997-409,31,,Atlanta,409,atlanta,Atlanta,1997.04.28,1997,Outdoor,Clay
1997-414,32,Masters 1000,ATP Masters 1000 Hamburg,414,hamburg,Hamburg,1997.05.05,1997,Outdoor,Clay
1997-499,33,,Coral Springs,499,coral-springs,Coral Springs,1997.05.05,1997,Outdoor,Clay
1997-416,34,Masters 1000,ATP Masters 1000 Rome,416,rome,Rome,1997.05.12,1997,Outdoor,Clay
1997-615,35,,World Team Cup,615,dusseldorf,Dusseldorf,1997.05.19,1997,Outdoor,Clay
1997-306,36,,St. Poelten,306,st-poelten,St. Poelten,1997.05.19,1997,Outdoor,Clay
1997-520,37,Grand Slam,Roland Garros,520,roland-garros,Paris,1997.05.26,1997,Outdoor,Clay
1997-500,38,,Halle,500,halle,Halle,1997.06.09,1997,Outdoor,Grass
1997-311,39,,London / Queen's Club,311,london,London,1997.06.09,1997,Outdoor,Grass
1997-312,40,,Bologna,312,bologna,Bologna,1997.06.09,1997,Outdoor,Clay
1997-440,41,,Rosmalen,440,rosmalen,Rosmalen,1997.06.16,1997,Outdoor,Grass
1997-741,42,,Nottingham,741,nottingham,Nottingham,1997.06.16,1997,Outdoor,Grass
1997-540,43,Grand Slam,Wimbledon,540,wimbledon,London,1997.06.23,1997,Outdoor,Grass
1997-314,44,,Gstaad,314,gstaad,Gstaad,1997.07.07,1997,Outdoor,Clay
1997-316,45,,Bastad,316,bastad,Bastad,1997.07.07,1997,Outdoor,Clay
1997-315,46,,Newport,315,newport,Newport,1997.07.07,1997,Outdoor,Grass
1997-321,47,,Stuttgart Outdoor,321,stuttgart,Stuttgart,1997.07.14,1997,Outdoor,Clay
1997-418,48,,Washington,418,washington,Washington,1997.07.14,1997,Outdoor,Hard
1997-319,49,,Kitzbuhel,319,kitzbuhel,Kitzbuhel,1997.07.21,1997,Outdoor,Clay
1997-439,50,,Umag,439,umag,Umag,1997.07.21,1997,Outdoor,Clay
1997-423,51,,Los Angeles,423,los-angeles,Los Angeles,1997.07.21,1997,Outdoor,Hard
1997-421,52,Masters 1000,ATP Masters 1000 Canada,421,montreal,Montreal,1997.07.28,1997,Outdoor,Hard
1997-317,53,,Amsterdam,317,amsterdam,Amsterdam,1997.07.28,1997,Outdoor,Clay
1997-422,54,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,Cincinnati,1997.08.04,1997,Outdoor,Hard
1997-475,55,,San Marino,475,san-marino,San Marino,1997.08.04,1997,Outdoor,Clay
1997-419,56,,Indianapolis,419,indianapolis,Indianapolis,1997.08.11,1997,Outdoor,Hard
1997-420,57,,New Haven,420,new-haven,New Haven,1997.08.11,1997,Outdoor,Hard
1997-80,58,,Boston,80,boston,Boston,1997.08.18,1997,Outdoor,Hard
1997-441,59,,Long Island,441,long-island,Long Island,1997.08.18,1997,Outdoor,Hard
1997-560,60,Grand Slam,US Open,560,us-open,New York,1997.08.25,1997,Outdoor,Hard
1997-620,61,,Bournemouth,620,bournemouth,Bournemouth,1997.09.08,1997,Outdoor,Clay
1997-7306,62,,Marbella,7306,marbella,Marbella,1997.09.08,1997,Outdoor,Clay
1997-73,63,,Tashkent,73,tashkent,Tashkent,1997.09.08,1997,Outdoor,Hard
1997-773,64,,Bucharest,773,bucharest,Bucharest,1997.09.22,1997,Outdoor,Clay
1997-327,65,,Toulouse,327,toulouse,Toulouse,1997.09.22,1997,Indoor,Hard
1997-604,66,,Grand Slam Cup,604,munich,"Munich, Germany",1997.09.23,1997,Indoor,Carpet
1997-328,67,,Basel,328,basel,Basel,1997.09.29,1997,Indoor,Carpet
1997-7307,68,,Beijing,7307,beijing,Beijing,1997.09.29,1997,Indoor,Hard
1997-325,69,,Palermo,325,palermo,Palermo,1997.09.29,1997,Outdoor,Clay
1997-337,70,,Vienna,337,vienna,Vienna,1997.10.06,1997,Indoor,Carpet
1997-326,71,,Singapore,326,singapore,Singapore,1997.10.06,1997,Indoor,Carpet
1997-348,72,,Ostrava,348,ostrava,Ostrava,1997.10.13,1997,Indoor,Carpet
1997-7309,73,,Lyon,7309,lyon,Lyon,1997.10.13,1997,Indoor,Carpet
1997-357,74,Masters 1000,ATP Masters 1000 Stuttgart,357,stuttgart,Stuttgart,1997.10.20,1997,Indoor,Carpet
1997-807,75,,Mexico City,807,mexico-city,Mexico City,1997.10.20,1997,Outdoor,Clay
1997-352,76,Masters 1000,ATP Masters 1000 Paris,352,paris,Paris,1997.10.27,1997,Indoor,Carpet
1997-359,77,,Bogota,359,bogota,Bogota,1997.10.27,1997,Outdoor,Clay
1997-438,78,,Moscow,438,moscow,Moscow,1997.11.03,1997,Indoor,Carpet
1997-429,79,,Stockholm,429,stockholm,Stockholm,1997.11.03,1997,Indoor,Hard
1997-505,80,,Santiago,505,santiago,Santiago,1997.11.03,1997,Outdoor,Clay
1997-605,81,ATP Finals,ATP Tour World Championship,605,atp-tour-world-championship,,1997.11.10,1997,Indoor,Hard
1997-602,82,ATP Finals,ATP Tour World Doubles Championship,602,atp-tour-world-doubles-championship,"Hartford, United States",1997.11.17,1997,Indoor,Carpet
1998-451,1,,Doha,451,doha,Doha,1998.01.05,1998,Outdoor,Hard
1998-7308,2,,Adelaide,7308,adelaide,Adelaide,1998.01.05,1998,Outdoor,Hard
1998-301,3,,Auckland,301,auckland,Auckland,1998.01.12,1998,Outdoor,Hard
1998-338,4,,Sydney Outdoor,338,sydney,Sydney,1998.01.12,1998,Outdoor,Hard
1998-580,5,Grand Slam,Australian Open,580,australian-open,Melbourne,1998.01.19,1998,Outdoor,Hard
1998-496,6,,Marseille,496,marseille,Marseille,1998.02.02,1998,Indoor,Hard
1998-7301,7,,Split,7301,split,Split,1998.02.02,1998,Indoor,Carpet
1998-495,8,,Dubai,495,dubai,Dubai,1998.02.09,1998,Outdoor,Hard
1998-424,9,,San Jose,424,san-jose,San Jose,1998.02.09,1998,Indoor,Hard
1998-568,10,,St. Petersburg,568,st-petersburg,St. Petersburg,1998.02.09,1998,Indoor,Carpet
1998-430,11,,Antwerp,430,antwerp,Antwerp,1998.02.16,1998,Indoor,Hard
1998-402,12,,Memphis,402,memphis,Memphis,1998.02.16,1998,Indoor,Hard
1998-408,13,,London,408,london,London,1998.02.23,1998,Indoor,Carpet
1998-401,14,,Philadelphia,401,philadelphia,Philadelphia,1998.02.23,1998,Indoor,Hard
1998-407,15,,Rotterdam,407,rotterdam,Rotterdam,1998.03.02,1998,Indoor,Carpet
1998-433,16,,Scottsdale,433,scottsdale,Scottsdale,1998.03.02,1998,Outdoor,Hard
1998-404,17,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,Indian Wells,1998.03.09,1998,Outdoor,Hard
1998-481,18,,Copenhagen,481,copenhagen,Copenhagen,1998.03.09,1998,Indoor,Carpet
1998-403,19,Masters 1000,ATP Masters 1000 Miami,403,miami,Miami,1998.03.16,1998,Outdoor,Hard
1998-360,20,,Casablanca,360,casablanca,Casablanca,1998.03.23,1998,Outdoor,Clay
1998-468,21,,Estoril,468,estoril,Estoril,1998.04.06,1998,Outdoor,Clay
1998-891,22,,Chennai,891,chennai,Chennai,1998.04.06,1998,Outdoor,Hard
1998-336,23,,Hong Kong,336,hong-kong,Hong Kong,1998.04.06,1998,Outdoor,Hard
1998-425,24,,Barcelona,425,barcelona,Barcelona,1998.04.13,1998,Outdoor,Clay
1998-329,25,,Tokyo,329,tokyo,Tokyo,1998.04.13,1998,Outdoor,Hard
1998-410,26,Masters 1000,ATP Masters 1000 Monte Carlo,410,monte-carlo,Monte Carlo,1998.04.20,1998,Outdoor,Clay
1998-717,27,,Orlando,717,orlando,Orlando,1998.04.20,1998,Outdoor,Clay
1998-308,28,,Munich,308,munich,Munich,1998.04.27,1998,Outdoor,Clay
1998-379,29,,Prague,379,prague,Prague,1998.04.27,1998,Outdoor,Clay
1998-409,30,,Atlanta,409,atlanta,Atlanta,1998.04.27,1998,Outdoor,Clay
1998-414,31,Masters 1000,ATP Masters 1000 Hamburg,414,hamburg,Hamburg,1998.05.04,1998,Outdoor,Clay
1998-499,32,,Coral Springs,499,coral-springs,,1998.05.04,1998,Outdoor,Clay
1998-416,33,Masters 1000,ATP Masters 1000 Rome,416,rome,Rome,1998.05.11,1998,Outdoor,Clay
1998-615,34,,World Team Cup,615,dusseldorf,Dusseldorf,1998.05.18,1998,Outdoor,Clay
1998-306,35,,St. Poelten,306,st-poelten,St. Poelten,1998.05.18,1998,Outdoor,Clay
1998-520,36,Grand Slam,Roland Garros,520,roland-garros,Paris,1998.05.25,1998,Outdoor,Clay
1998-500,37,,Halle,500,halle,Halle,1998.06.08,1998,Outdoor,Grass
1998-311,38,,London / Queen's Club,311,london,London,1998.06.08,1998,Outdoor,Grass
1998-312,39,,Bologna,312,bologna,Bologna,1998.06.08,1998,Outdoor,Clay
1998-440,40,,'s-Hertogenbosch,440,s-hertogenbosch,s-Hertogenbosch,1998.06.15,1998,Outdoor,Grass
1998-741,41,,Nottingham,741,nottingham,Nottingham,1998.06.15,1998,Outdoor,Grass
1998-540,42,Grand Slam,Wimbledon,540,wimbledon,London,1998.06.22,1998,Outdoor,Grass
1998-314,43,,Gstaad,314,gstaad,Gstaad,1998.07.06,1998,Outdoor,Clay
1998-316,44,,Bastad,316,bastad,Bastad,1998.07.06,1998,Outdoor,Clay
1998-315,45,,Newport,315,newport,Newport,1998.07.06,1998,Outdoor,Grass
1998-321,46,,Stuttgart Outdoor,321,stuttgart,Stuttgart,1998.07.20,1998,Outdoor,Clay
1998-418,47,,Washington,418,washington,Washington,1998.07.20,1998,Outdoor,Hard
1998-319,48,,Kitzbuehel,319,kitzbuehel,Kitzbuehel,1998.07.27,1998,Outdoor,Clay
1998-439,49,,Umag,439,umag,Umag,1998.07.27,1998,Outdoor,Clay
1998-423,50,,Los Angeles,423,los-angeles,Los Angeles,1998.07.27,1998,Outdoor,Hard
1998-421,51,Masters 1000,ATP Masters 1000 Canada,421,toronto,Toronto,1998.08.03,1998,Outdoor,Hard
1998-317,52,,Amsterdam,317,amsterdam,Amsterdam,1998.08.03,1998,Outdoor,Clay
1998-422,53,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,Cincinnati,1998.08.10,1998,Outdoor,Hard
1998-475,54,,San Marino,475,san-marino,San Marino,1998.08.10,1998,Outdoor,Clay
1998-419,55,,Indianapolis,419,indianapolis,Indianapolis,1998.08.17,1998,Outdoor,Hard
1998-420,56,,New Haven,420,new-haven,New Haven,1998.08.17,1998,Outdoor,Hard
1998-80,57,,Boston,80,boston,Boston,1998.08.24,1998,Outdoor,Hard
1998-441,58,,Long Island,441,long-island,Long Island,1998.08.24,1998,Outdoor,Hard
1998-560,59,Grand Slam,US Open,560,us-open,New York,1998.08.31,1998,Outdoor,Hard
1998-773,60,,Bucharest,773,bucharest,Bucharest,1998.09.14,1998,Outdoor,Clay
1998-73,61,,Tashkent,73,tashkent,Tashkent,1998.09.14,1998,Outdoor,Hard
1998-620,62,,Bournemouth,620,bournemouth,Bournemouth,1998.09.14,1998,Outdoor,Clay
1998-604,63,,Grand Slam Cup,604,munich,"Munich, Germany",1998.09.28,1998,Indoor,Hard
1998-7306,64,,Mallorca,7306,mallorca,Mallorca,1998.09.28,1998,Outdoor,Clay
1998-327,65,,Toulouse,327,toulouse,Toulouse,1998.09.28,1998,Indoor,Hard
1998-328,66,,Basel,328,basel,Basel,1998.10.05,1998,Indoor,Carpet
1998-325,67,,Palermo,325,palermo,Palermo,1998.10.05,1998,Outdoor,Clay
1998-890,68,,Shanghai,890,shanghai,Shanghai,1998.10.05,1998,Outdoor,Hard
1998-337,69,,Vienna,337,vienna,Vienna,1998.10.12,1998,Indoor,Carpet
1998-326,70,,Singapore,326,singapore,Singapore,1998.10.12,1998,Indoor,Hard
1998-348,71,,Ostrava,348,ostrava,Ostrava,1998.10.19,1998,Indoor,Carpet
1998-7309,72,,Lyon,7309,lyon,Lyon,1998.10.19,1998,Indoor,Carpet
1998-357,73,Masters 1000,ATP Masters 1000 Stuttgart,357,stuttgart,Stuttgart,1998.10.26,1998,Indoor,Hard
1998-807,74,,Mexico City,807,mexico-city,Mexico City,1998.10.26,1998,Outdoor,Clay
1998-352,75,Masters 1000,ATP Masters 1000 Paris,352,paris,Paris,1998.11.02,1998,Indoor,Carpet
1998-359,76,,Bogota,359,bogota,Bogota,1998.11.02,1998,Outdoor,Clay
1998-438,77,,Moscow,438,moscow,Moscow,1998.11.09,1998,Indoor,Carpet
1998-429,78,,Stockholm,429,stockholm,Stockholm,1998.11.09,1998,Indoor,Hard
1998-505,79,,Santiago,505,santiago,Santiago,1998.11.09,1998,Outdoor,Clay
1998-602,80,ATP Finals,ATP Tour World Doubles Championship,602,atp-tour-world-doubles-championship,"Hartford, United States",1998.11.16,1998,Indoor,Carpet
1998-605,81,ATP Finals,ATP Tour World Championship,605,atp-tour-world-championship,,1998.11.23,1998,Indoor,Hard
1999-451,1,,Doha,451,doha,Doha,1999.01.04,1999,Outdoor,Hard
1999-7308,2,,Adelaide,7308,adelaide,Adelaide,1999.01.04,1999,Outdoor,Hard
1999-301,3,,Auckland,301,auckland,Auckland,1999.01.11,1999,Outdoor,Hard
1999-338,4,,Sydney,338,sydney,Sydney,1999.01.11,1999,Outdoor,Hard
1999-580,5,Grand Slam,Australian Open,580,australian-open,Melbourne,1999.01.18,1999,Outdoor,Hard
1999-496,6,,Marseille,496,marseille,Marseille,1999.02.01,1999,Indoor,Hard
1999-495,7,,Dubai,495,dubai,Dubai,1999.02.08,1999,Outdoor,Hard
1999-424,8,,San Jose,424,san-jose,San Jose,1999.02.08,1999,Indoor,Hard
1999-568,9,,St. Petersburg,568,st-petersburg,St. Petersburg,1999.02.08,1999,Indoor,Carpet
1999-407,10,,Rotterdam,407,rotterdam,Rotterdam,1999.02.15,1999,Indoor,Carpet
1999-402,11,,Memphis,402,memphis,Memphis,1999.02.15,1999,Indoor,Hard
1999-408,12,,London,408,london,London,1999.02.22,1999,Indoor,Carpet
1999-433,13,,Scottsdale,433,scottsdale,Scottsdale,1999.03.01,1999,Outdoor,Hard
1999-481,14,,Copenhagen,481,copenhagen,Copenhagen,1999.03.01,1999,Indoor,Carpet
1999-404,15,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,Indian Wells,1999.03.08,1999,Outdoor,Hard
1999-403,16,Masters 1000,ATP Masters 1000 Miami,403,miami,Miami,1999.03.15,1999,Outdoor,Hard
1999-360,17,,Casablanca,360,casablanca,Casablanca,1999.03.22,1999,Outdoor,Clay
1999-468,18,,Estoril,468,estoril,Estoril,1999.04.05,1999,Outdoor,Clay
1999-891,19,,Chennai,891,chennai,Chennai,1999.04.05,1999,Outdoor,Hard
1999-336,20,,Hong Kong,336,hong-kong,Hong Kong,1999.04.05,1999,Outdoor,Hard
1999-425,21,,Barcelona,425,barcelona,Barcelona,1999.04.12,1999,Outdoor,Clay
1999-329,22,,Tokyo,329,tokyo,Tokyo,1999.04.12,1999,Outdoor,Hard
1999-410,23,Masters 1000,ATP Masters 1000 Monte Carlo,410,monte-carlo,Monte Carlo,1999.04.19,1999,Outdoor,Clay
1999-717,24,,Orlando,717,orlando,Orlando,1999.04.19,1999,Outdoor,Clay
1999-308,25,,Munich,308,munich,Munich,1999.04.26,1999,Outdoor,Clay
1999-379,26,,Prague,379,prague,Prague,1999.04.26,1999,Outdoor,Clay
1999-409,27,,Atlanta,409,atlanta,Atlanta,1999.04.26,1999,Outdoor,Clay
1999-414,28,Masters 1000,ATP Masters 1000 Hamburg,414,hamburg,Hamburg,1999.05.03,1999,Outdoor,Clay
1999-499,29,,Delray Beach,499,delray-beach,Delray Beach,1999.05.03,1999,Outdoor,Clay
1999-416,30,Masters 1000,ATP Masters 1000 Rome,416,rome,Rome,1999.05.10,1999,Outdoor,Clay
1999-615,31,,World Team Cup,615,dusseldorf,Dusseldorf,1999.05.16,1999,Outdoor,Clay
1999-306,32,,St. Poelten,306,st-poelten,St. Poelten,1999.05.17,1999,Outdoor,Clay
1999-520,33,Grand Slam,Roland Garros,520,roland-garros,Paris,1999.05.24,1999,Outdoor,Clay
1999-500,34,,Halle,500,halle,Halle,1999.06.07,1999,Outdoor,Grass
1999-311,35,,London / Queen's Club,311,london,London,1999.06.07,1999,Outdoor,Grass
1999-473,36,,Merano,473,merano,Merano,1999.06.07,1999,Outdoor,Clay
1999-440,37,,'s-Hertogenbosch,440,s-hertogenbosch,s-Hertogenbosch,1999.06.14,1999,Outdoor,Grass
1999-741,38,,Nottingham,741,nottingham,Nottingham,1999.06.14,1999,Outdoor,Grass
1999-540,39,Grand Slam,Wimbledon,540,wimbledon,London,1999.06.21,1999,Outdoor,Grass
1999-314,40,,Gstaad,314,gstaad,Gstaad,1999.07.05,1999,Outdoor,Clay
1999-316,41,,Bastad,316,bastad,Bastad,1999.07.05,1999,Outdoor,Clay
1999-315,42,,Newport,315,newport,Newport,1999.07.05,1999,Outdoor,Grass
1999-321,43,,Stuttgart Outdoor,321,stuttgart,Stuttgart,1999.07.19,1999,Outdoor,Clay
1999-319,44,,Kitzbuhel,319,kitzbuhel,Kitzbuhel,1999.07.26,1999,Outdoor,Clay
1999-439,45,,Umag,439,umag,Umag,1999.07.26,1999,Outdoor,Clay
1999-423,46,,Los Angeles,423,los-angeles,Los Angeles,1999.07.26,1999,Outdoor,Hard
1999-421,47,Masters 1000,ATP Masters 1000 Canada,421,montreal,Montreal,1999.08.02,1999,Outdoor,Hard
1999-317,48,,Amsterdam,317,amsterdam,Amsterdam,1999.08.02,1999,Outdoor,Clay
1999-422,49,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,Cincinnati,1999.08.09,1999,Outdoor,Hard
1999-475,50,,San Marino,475,san-marino,San Marino,1999.08.09,1999,Outdoor,Clay
1999-419,51,,Indianapolis,419,indianapolis,Indianapolis,1999.08.16,1999,Outdoor,Hard
1999-418,52,,Washington,418,washington,Washington,1999.08.16,1999,Outdoor,Hard
1999-80,53,,Boston,80,boston,Boston,1999.08.23,1999,Outdoor,Hard
1999-441,54,,Long Island,441,long-island,Long Island,1999.08.23,1999,Outdoor,Hard
1999-560,55,Grand Slam,US Open,560,us-open,New York,1999.08.30,1999,Outdoor,Hard
1999-7306,56,,Mallorca,7306,mallorca,Mallorca,1999.09.13,1999,Outdoor,Clay
1999-73,57,,Tashkent,73,tashkent,Tashkent,1999.09.13,1999,Outdoor,Hard
1999-620,58,,Bournemouth,620,bournemouth,Bournemouth,1999.09.13,1999,Outdoor,Clay
1999-604,59,,Grand Slam Cup,604,munich,"Munich, Germany",1999.09.27,1999,Indoor,Hard
1999-327,60,,Toulouse,327,toulouse,Toulouse,1999.09.27,1999,Indoor,Hard
1999-773,61,,Bucharest,773,bucharest,Bucharest,1999.09.27,1999,Outdoor,Clay
1999-328,62,,Basel,328,basel,Basel,1999.10.04,1999,Indoor,Carpet
1999-325,63,,Palermo,325,palermo,Palermo,1999.10.04,1999,Outdoor,Clay
1999-890,64,,Shanghai,890,shanghai,"Shanghai, China",1999.10.04,1999,Outdoor,Hard
1999-337,65,,Vienna,337,vienna,Vienna,1999.10.11,1999,Indoor,Hard
1999-326,66,,Singapore,326,singapore,Singapore,1999.10.11,1999,Indoor,Hard
1999-7309,67,,Lyon,7309,lyon,Lyon,1999.10.18,1999,Indoor,Carpet
1999-357,68,Masters 1000,ATP Masters 1000 Stuttgart,357,stuttgart,Stuttgart,1999.10.25,1999,Indoor,Hard
1999-352,69,Masters 1000,ATP Masters 1000 Paris,352,paris,Paris,1999.11.01,1999,Indoor,Carpet
1999-438,70,,Moscow,438,moscow,Moscow,1999.11.08,1999,Indoor,Carpet
1999-429,71,,Stockholm,429,stockholm,Stockholm,1999.11.08,1999,Indoor,Hard
1999-602,72,ATP Finals,ATP Tour World Doubles Championship,602,atp-tour-world-doubles-championship,"Hartford, United States",1999.11.15,1999,Indoor,Carpet
1999-605,73,ATP Finals,ATP Tour World Championship,605,atp-tour-world-championship,,1999.11.22,1999,Indoor,Hard
2000-451,1,,Doha,451,doha,Doha,2000.01.03,2000,Outdoor,Hard
2000-891,2,,Chennai,891,chennai,Chennai,2000.01.03,2000,Outdoor,Hard
2000-7308,3,,Adelaide,7308,adelaide,Adelaide,2000.01.03,2000,Outdoor,Hard
2000-301,4,,Auckland,301,auckland,Auckland,2000.01.10,2000,Outdoor,Hard
2000-338,5,,Sydney,338,sydney,Sydney,2000.01.10,2000,Outdoor,Hard
2000-580,6,Grand Slam,Australian Open,580,australian-open,Melbourne,2000.01.17,2000,Outdoor,Hard
2000-495,7,,Dubai,495,dubai,Dubai,2000.02.07,2000,Outdoor,Hard
2000-496,8,,Marseille,496,marseille,Marseille,2000.02.07,2000,Indoor,Hard
2000-424,9,,San Jose,424,san-jose,San Jose,2000.02.07,2000,Indoor,Hard
2000-407,10,,Rotterdam,407,rotterdam,Rotterdam,2000.02.14,2000,Indoor,Hard
2000-402,11,,Memphis,402,memphis,Memphis,2000.02.14,2000,Indoor,Hard
2000-408,12,,London,408,london,London,2000.02.21,2000,Indoor,Hard
2000-807,13,,Mexico City,807,mexico-city,Mexico City,2000.02.21,2000,Outdoor,Clay
2000-505,14,,Santiago,505,santiago,Santiago,2000.02.28,2000,Outdoor,Clay
2000-481,15,,Copenhagen,481,copenhagen,Copenhagen,2000.02.28,2000,Indoor,Hard
2000-499,16,,Delray Beach,499,delray-beach,Delray Beach,2000.02.28,2000,Outdoor,Hard
2000-359,17,,Bogota,359,bogota,Bogota,2000.03.06,2000,Outdoor,Clay
2000-433,18,,Scottsdale,433,scottsdale,Scottsdale,2000.03.06,2000,Outdoor,Hard
2000-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,Indian Wells,2000.03.13,2000,Outdoor,Hard
2000-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,Miami,2000.03.20,2000,Outdoor,Hard
2000-468,21,,Estoril,468,estoril,Estoril,2000.04.10,2000,Outdoor,Clay
2000-409,22,,Atlanta,409,atlanta,Atlanta,2000.04.10,2000,Outdoor,Clay
2000-360,23,,Casablanca,360,casablanca,Casablanca,2000.04.10,2000,Outdoor,Clay
2000-410,24,Masters 1000,ATP Masters 1000 Monte Carlo,410,monte-carlo,Monte Carlo,2000.04.17,2000,Outdoor,Clay
2000-425,25,,Barcelona,425,barcelona,Barcelona,2000.04.24,2000,Outdoor,Clay
2000-7306,26,,Mallorca,7306,mallorca,Mallorca,2000.05.01,2000,Outdoor,Clay
