1972-580,2,Grand Slam,Australian Open,580,australian-open,Melbourne,1971.12.26,1972,Outdoor,Grass
1972-816,3,,Baltimore,816,baltimore,Baltimore,1972.01.03,1972,Indoor,Carpet
1972-338,4,,Sydney Outdoor,338,sydney,Sydney,1972.01.03,1972,Outdoor,Grass
1972-2047,5,,Jacksonville,2047,jacksonville,Jacksonville,1972.01.12,1972,Indoor,Hard
1972-2064,6,,London Indoor,2064,london,London,1972.01.17,1972,Indoor,Carpet
1972-7308,7,,Adelaide,7308,adelaide,Adelaide,1972.01.17,1972,Outdoor,Grass
1972-2022,8,,Roanoke,2022,roanoke,Roanoke,1972.01.21,1972,Indoor,Carpet
1972-2036,9,,Omaha,2036,omaha,Omaha,1972.01.26,1972,Indoor,Carpet
1972-9215,10,,Cleveland,9215,cleveland,"Cleveland, United States",1972.01.26,1972,Indoor,Hard
1972-2061,11,,Des Moines,2061,des-moines,Des Moines,1972.01.31,1972,Indoor,Carpet
1972-2062,12,,Kansas City,2062,kansas-city,Kansas City,1972.01.31,1972,Indoor,Hard
1972-802,13,,Richmond WCT,802,richmond,Richmond,1972.02.02,1972,Indoor,Carpet
1972-2057,14,,Los Angeles Indoor,2057,los-angeles,Los Angeles,1972.02.07,1972,Indoor,Hard
1972-401,15,,Philadelphia WCT,401,philadelphia,Philadelphia,1972.02.08,1972,Indoor,Carpet
1972-355,16,,Salisbury,355,salisbury,Salisbury,1972.02.13,1972,Indoor,Carpet
1972-302,17,,Toronto WCT,302,toronto,Toronto,1972.02.14,1972,Indoor,Carpet
1972-2058,18,,New York,2058,new-york,New York,1972.02.21,1972,Indoor,Carpet
1972-681,19,,Miami WCT,681,miami,Miami,1972.02.28,1972,Outdoor,Clay
1972-657,20,,Hampton,657,hampton,Hampton,1972.02.28,1972,Indoor,Carpet
1972-710,21,,Washington Indoor,710,washington,Washington,1972.03.06,1972,Indoor,Carpet
1972-9211,22,,Washington Indoor,9211,washington,Washington,1972.03.06,1972,Indoor,Carpet
1972-9205,23,,WCT Aetna World Cup,9205,hartford,"Hartford, United States",1972.03.09,1972,Indoor,Carpet
1972-818,24,,Chicago WCT,818,chicago,Chicago,1972.03.13,1972,Indoor,Carpet
1972-344,25,,Caracas,344,caracas,Caracas,1972.03.13,1972,Outdoor,Hard
1972-724,26,,Hilton Head WCT,724,hilton-head,"Hilton Head, United States",1972.03.21,1972,Outdoor,Clay
1972-426,27,,Johannesburg,426,johannesburg,Johannesburg,1972.03.27,1972,Outdoor,Hard
1972-410,28,,Monte Carlo,410,monte-carlo,Monte Carlo,1972.03.27,1972,Outdoor,Clay
1972-2066,29,,Macon,2066,macon,Macon,1972.03.28,1972,Indoor,Carpet
1972-9216,30,,Hong Kong,9216,hong-kong,"Hong Kong, Hong Kong",1972.03.29,1972,Outdoor,Hard
1972-405,31,,Houston WCT,405,houston,Houston,1972.04.03,1972,Outdoor,Clay
1972-2026,32,,Madrid,2026,madrid,Madrid,1972.04.10,1972,Outdoor,Clay
1972-2044,33,,Quebec WCT,2044,quebec-city,Quebec City,1972.04.10,1972,Indoor,Carpet
1972-6120,34,,Nice,6120,nice,Nice,1972.04.17,1972,Outdoor,Clay
1972-436,35,,Charlotte WCT,436,charlotte,Charlotte,1972.04.18,1972,Outdoor,Clay
1972-416,36,,Rome,416,rome,Rome,1972.04.24,1972,Outdoor,Clay
1972-389,37,,Denver WCT,389,denver,Denver,1972.04.24,1972,Indoor,Carpet
1972-413,38,,Las Vegas WCT,413,las-vegas,Las Vegas,1972.05.01,1972,Outdoor,Hard
1972-9238,39,,Kansas City,9238,kansas-city,"Kansas City, United States",1972.05.05,1972,Outdoor,Hard
1972-347,40,,Bournemouth,347,bournemouth,Bournemouth,1972.05.08,1972,Outdoor,Clay
1972-406,41,,Brussels,406,brussels,Brussels,1972.05.08,1972,Outdoor,Clay
1972-610,42,,Dallas WCT,610,dallas,Dallas,1972.05.10,1972,Indoor,Carpet
